Unnamed: 0,text,label
148030," A dreary, overstuffed hodgepodge of poorly edited martial arts sequences and often unintelligible dialogue.",0
59537," Watching it is a frustrating experience: you can see what it strives for, only to have that potential snatched away time and again.",0
20201, Fred Claus is a large lump of coal in your pre-holiday stocking sure to give you a stomach ache after eating too much turkey.,0
83602," So anyway, what happens in Life As We Know It? You'll never guess in a million years. Never.",0
184164, Lee carries his political exasperation beyond outrage into chaos.,0
175808, ... Rossier's film leaves the dispiriting impression that democracy simply will not be tolerated in the Southern Hemisphere.,1
20546, This powerful film is an absolute must for anyone looking to gain a better understanding of the issues involved.,1
143729," The snack food equivalent of film -- it satisfies for a while, but it doesn't fill you up in the long run.",0
57974," From the moment Our Man awakens to discover he's stranded at sea, to its Rorschach conclusion - what do you see, and what does that say about you? - All Is Lost is both practical and spiritual, now and Zen.",1
186710," The jokes are old and the guys are older, but it's big-hearted entertainment that does need some previous character investment to catch all the nods.",1
155501, Does not leave the same lasting impression worthy of such an influential and inspirational figure.,1
244716, This self-conscious film feels convincingly told only part of the time.,0
88734, Did Bruckheimer think of doing a human reenactment of Mickey Mouse in Sorcerer's Apprentice from Fantasia - and then decided to build a whole movie around it? ,0
90201," Lewis is a star in her prime, and more smart directors should put her to work.",1
250925, As cold and sterile as a piece of machinery.,0
165949," This thin follow-up feels like a betrayal of its predecessor's accomplishments and goodwill, cheapening what worked in the first place to emphasize some wrong things this time around - particularly the film's 3-D presentation.",0
105045," Except for one moment in the climactic Fountain of Youth scene, I never once thought, wow, what a magical place I'm being invited to visit.",0
220841, Blade would've been a lot more fun if everybody had lightened up a notch.,0
201539," A worthy antecedent to the original trilogy... Greengrass understands the strengths and limitations of the formula, and exploits them for sturdy, occasionally extraordinary entertainment.",1
121125," Here, the Golden Age is converted to pewter.",0
211432," The casting in this film was perfect, the story was enrapturing and created just a subtle inkling of the actual facts of the Bundy murders",1
221379," Loses its way, as if uncertain how to point out its moral and make us laugh at the same time.",0
93414," The story is so poorly-plotted, nonsensical, and misogynist that it's hard to imagine one person liking this material, much less millions of literate book lovers.",0
233667, The best ensemble performance of the year and it's all true. Sort of. ,1
119199," A brash, vulgar, exhilaratingly vigorous, spontaneously complex hoot of a true-crime movie.",1
37759," Less a documentary than a glittering souvenir, but it's still a record of a legend.",1
61247," Oh, what truth there is in advertising. 'The Ugly Truth' truly is an ugly movie with an ugly message: That once women realize men are only out for one thing, they need to cheapen themselves to land a man.",0
119569," Usually when a movie includes so many interesting parts, it amounts to a pretty good time. However, the result here never gels.",0
146950," I know it is not as fashionable to say this as it once was, but I love Woody Allen.",1
81813, The casting of Bill Murray as Franklin Delano Roosevelt is just one of many quirks that makes [the film] the enjoyable diversion that it is.,1
71329, The action scenes are spectacular. But the slightly jumbled story and mob of new characters pulls focus from what makes the film work the best -- the original group of costumed characters.,1
139932, A twisted B-side to some of the slicker comic book movies. ,1
89720," An fascinating, honest look at teenage jealousies.",1
191979," If you can handle the truth, or at least a little light-hearted holiday humor, you'll get a kick out of this movie.",1
96024, Stone...overreaches and ends up with a story that feels scattershot. ,0
88421," subtext is the thing here and that is parental angst in a time when the nuclear family is a fragile thing at best, coupled with the perceived creeping impotence of the West",1
53248, I was absolutely appalled at Michael Douglas' performance in this and I thought he was really so unconvincing but... I think this screenplay is so bad that it's hard for any of those actors to make anything out of it. ,0
158561," Even when pulled down by his worst impulses and most self-indulgent tics, Tarantino can pull off scenes that possess a mad, bad, unsettling power. In Hollywood's increasingly bland landscape, that's something.",1
84456," A mad-eyed exploration into modern optometry is Mike Cahill's ambitious, if flawed, follow-up to 2011's Another Earth.",1
189116," It's a simple plot, but it made me laugh and I cared about what was happening throughout.",1
27725," Ahmed (and Billie Piper, as his love interest) are decent, but despite its efforts, this film is only noir in that it mostly happens at night.",0
204121, The movie has just enough of that old-timey grand epic feel for its 144 minutes to breeze by like two and a quarter hours.,0
